target_date,source_id,jam,temp_error,rh_error,rain_error,category_score,overall_score
2026-06-14,BMKG,07:00,5.5,28.0,,60.0,57.75
2026-06-14,BMKG,08:00,4.3,24.0,,60.0,63.45
2026-06-14,BMKG,09:00,2.9,17.0,,60.0,70.97
2026-06-14,BMKG,10:00,1.3,8.0,,60.0,79.95
2026-06-14,BMKG,11:00,0.3,3.0,,100.0,97.82
2026-06-14,BMKG,12:00,1.4,6.0,,0.0,61.6
2026-06-14,BMKG,13:00,0.3,1.0,,60.0,86.07
2026-06-14,BMKG,14:00,0.9,3.0,,60.0,83.22
2026-06-14,BMKG,15:00,1.9,6.0,,60.0,78.6
2026-06-14,BMKG,16:00,1.1,1.0,,60.0,83.28
2026-06-14,BMKG,17:00,0.2,4.0,,60.0,85.3
2026-06-14,BMKG,18:00,0.3,5.0,,60.0,84.57
2026-06-14,BMKG,19:00,0.4,0.0,,100.0,98.6
2026-06-14,BMKG,20:00,0.8,2.0,,60.0,83.95
2026-06-14,BMKG,21:00,0.3,2.0,,60.0,85.7
2026-06-14,BMKG,22:00,1.4,4.0,,60.0,81.1
2026-06-14,BMKG,23:00,1.6,3.0,,60.0,80.78
2026-06-14,CMA,00:00,2.6,10.0,0.0,60.0,79.72
2026-06-14,CMA,01:00,2.6,11.0,0.1,0.0,64.02
2026-06-14,CMA,02:00,3.1,12.0,0.0,60.0,77.72
2026-06-14,CMA,03:00,2.9,9.0,0.0,60.0,79.18
2026-06-14,CMA,04:00,2.4,5.0,0.0,60.0,81.78
2026-06-14,CMA,05:00,2.5,3.0,0.0,60.0,82.1
2026-06-14,CMA,06:00,2.6,3.0,0.0,60.0,81.82
2026-06-14,CMA,07:00,1.6,6.0,0.0,60.0,83.72
2026-06-14,CMA,08:00,1.3,8.0,0.0,60.0,83.96
2026-06-14,CMA,09:00,1.0,8.0,0.0,60.0,84.8
2026-06-14,CMA,10:00,0.4,5.0,0.0,60.0,87.38
2026-06-14,CMA,11:00,0.2,3.0,0.0,100.0,98.54
2026-06-14,CMA,12:00,1.0,2.0,0.2,0.0,70.8
2026-06-14,CMA,13:00,0.1,4.0,0.0,100.0,98.52
2026-06-14,CMA,14:00,0.1,6.0,1.2,0.0,68.12
2026-06-14,CMA,15:00,0.8,9.0,1.2,0.0,65.26
2026-06-14,CMA,16:00,1.0,9.0,1.2,0.0,64.7
2026-06-14,CMA,17:00,0.7,7.0,0.1,0.0,70.54
2026-06-14,CMA,18:00,0.8,0.0,0.1,0.0,72.36
2026-06-14,CMA,19:00,1.2,3.0,0.1,0.0,70.34
2026-06-14,CMA,20:00,1.3,3.0,0.1,0.0,70.06
2026-06-14,CMA,21:00,1.7,4.0,0.1,0.0,68.64
2026-06-14,CMA,22:00,2.6,5.0,0.1,0.0,65.82
