tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
18-08-2026,09:00,29.0,Cerah,47.0,5.8
18-08-2026,10:00,29.0,Cerah,47.0,5.8
18-08-2026,11:00,29.0,Cerah,47.0,5.8
18-08-2026,12:00,29.0,Cerah,47.0,5.8
18-08-2026,13:00,29.0,Cerah,47.0,5.8
18-08-2026,14:00,28.0,Cerah,55.0,9.5
18-08-2026,15:00,28.0,Cerah,55.0,9.5
18-08-2026,16:00,28.0,Cerah,55.0,9.5
18-08-2026,17:00,26.0,Cerah Berawan,79.0,5.9
18-08-2026,18:00,26.0,Cerah Berawan,79.0,5.9
18-08-2026,19:00,26.0,Cerah Berawan,79.0,5.9
18-08-2026,20:00,21.0,Cerah Berawan,89.0,1.1
18-08-2026,21:00,21.0,Cerah Berawan,89.0,1.1
18-08-2026,22:00,21.0,Cerah Berawan,89.0,1.1
18-08-2026,23:00,21.0,Cerah Berawan,89.0,1.1
