tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
22-08-2026,00:00,17.0,Cerah Berawan,98.0,2.3
22-08-2026,01:00,17.0,Cerah Berawan,98.0,2.3
22-08-2026,02:00,17.0,Cerah Berawan,98.0,2.3
22-08-2026,03:00,17.0,Cerah Berawan,98.0,2.3
22-08-2026,04:00,16.0,Berawan,99.0,1.8
22-08-2026,05:00,16.0,Berawan,99.0,1.8
22-08-2026,06:00,16.0,Berawan,99.0,1.8
22-08-2026,07:00,24.0,Cerah,63.0,5.0
22-08-2026,08:00,24.0,Cerah,63.0,5.0
22-08-2026,09:00,24.0,Cerah,63.0,5.0
22-08-2026,10:00,29.0,Cerah,43.0,9.5
22-08-2026,11:00,29.0,Cerah,43.0,9.5
22-08-2026,12:00,29.0,Cerah,43.0,9.5
22-08-2026,13:00,28.0,Cerah,45.0,10.2
22-08-2026,14:00,28.0,Cerah,45.0,10.2
22-08-2026,15:00,28.0,Cerah,45.0,10.2
22-08-2026,16:00,24.0,Cerah,62.0,3.9
22-08-2026,17:00,24.0,Cerah,62.0,3.9
22-08-2026,18:00,24.0,Cerah,62.0,3.9
22-08-2026,19:00,21.0,Cerah,82.0,2.1
22-08-2026,20:00,21.0,Cerah,82.0,2.1
22-08-2026,21:00,21.0,Cerah,82.0,2.1
22-08-2026,22:00,19.0,Cerah,90.0,2.5
22-08-2026,23:00,19.0,Cerah,90.0,2.5
