tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
11-08-2026,11:00,33.0,Cerah,42.0,16.6
11-08-2026,12:00,33.0,Cerah,42.0,16.6
11-08-2026,13:00,33.0,Cerah,42.0,16.6
11-08-2026,14:00,33.0,Cerah,42.0,16.6
11-08-2026,15:00,33.0,Cerah,42.0,16.6
11-08-2026,16:00,28.0,Cerah,65.0,10.0
11-08-2026,17:00,28.0,Cerah,65.0,10.0
11-08-2026,18:00,28.0,Cerah,65.0,10.0
11-08-2026,19:00,27.0,Cerah,70.0,2.4
11-08-2026,20:00,27.0,Cerah,70.0,2.4
11-08-2026,21:00,27.0,Cerah,70.0,2.4
11-08-2026,22:00,24.0,Cerah,79.0,1.2
11-08-2026,23:00,24.0,Cerah,79.0,1.2
