tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
17-08-2026,11:00,29.0,Cerah Berawan,74.0,10.2
17-08-2026,12:00,29.0,Cerah Berawan,74.0,10.2
17-08-2026,13:00,29.0,Cerah Berawan,74.0,10.2
17-08-2026,14:00,29.0,Cerah Berawan,74.0,10.2
17-08-2026,15:00,29.0,Cerah Berawan,74.0,10.2
17-08-2026,16:00,28.0,Cerah,69.0,9.3
17-08-2026,17:00,28.0,Cerah,69.0,9.3
17-08-2026,18:00,28.0,Cerah,69.0,9.3
17-08-2026,19:00,27.0,Cerah,80.0,1.9
17-08-2026,20:00,27.0,Cerah,80.0,1.9
17-08-2026,21:00,27.0,Cerah,80.0,1.9
17-08-2026,22:00,24.0,Cerah,84.0,3.5
17-08-2026,23:00,24.0,Cerah,84.0,3.5
