tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
27-06-2026,07:00,33.0,Cerah Berawan,48.0,4.9
27-06-2026,08:00,33.0,Cerah Berawan,48.0,4.9
27-06-2026,09:00,33.0,Cerah Berawan,48.0,4.9
27-06-2026,10:00,33.0,Cerah Berawan,48.0,4.9
27-06-2026,11:00,33.0,Cerah Berawan,48.0,4.9
27-06-2026,12:00,32.0,Berawan,52.0,16.1
27-06-2026,13:00,32.0,Berawan,52.0,16.1
27-06-2026,14:00,32.0,Berawan,52.0,16.1
27-06-2026,15:00,30.0,Berawan,61.0,13.5
27-06-2026,16:00,30.0,Berawan,61.0,13.5
27-06-2026,17:00,30.0,Berawan,61.0,13.5
27-06-2026,18:00,28.0,Cerah Berawan,73.0,2.2
27-06-2026,19:00,28.0,Cerah Berawan,73.0,2.2
27-06-2026,20:00,28.0,Cerah Berawan,73.0,2.2
27-06-2026,21:00,26.0,Cerah,81.0,0.8
27-06-2026,22:00,26.0,Cerah,81.0,0.8
27-06-2026,23:00,26.0,Cerah,81.0,0.8
