jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,9.0165,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.5,Sedang,21.17,+/-0.72,90.15,+/-2.95,0.0,+/-0.0,21.17,+/-0.72,42.6,34.9,22.5,0.0,0.0,0.0,0.72,2.95,0.0,0.72,9,0.7778,0.0,0.0
01:00,7,9.0165,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.7,Sedang,21.77,+/-1.87,90.68,+/-3.36,0.0,+/-0.0,21.77,+/-1.87,27.9,49.6,22.5,0.0,0.0,0.0,1.87,3.36,0.0,1.87,9,0.7778,0.0,0.0
02:00,7,9.0165,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,69.9,Sedang,21.51,+/-2.0,91.05,+/-2.82,0.0,+/-0.0,21.51,+/-2.0,42.6,34.9,22.5,0.0,0.0,0.0,2.0,2.82,0.0,2.0,9,0.7778,0.0,0.0
03:00,7,9.0165,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,78.7,Sedang,21.01,+/-2.34,91.28,+/-3.15,0.0,+/-0.0,21.01,+/-2.34,15.2,78.8,6.0,0.0,0.0,0.0,2.34,3.15,0.0,2.34,9,0.7778,0.0,0.0
04:00,7,9.0165,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,79.0,Sedang,20.64,+/-2.37,92.65,+/-1.55,0.0,+/-0.0,20.64,+/-2.37,14.7,79.3,6.0,0.0,0.0,0.0,2.37,1.55,0.0,2.37,9,0.7778,0.0,0.0
05:00,7,9.0165,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,75.3,Sedang,20.13,+/-2.33,94.41,+/-0.49,0.0,+/-0.0,20.13,+/-2.33,29.9,64.1,6.0,0.0,0.0,0.0,2.33,0.49,0.0,2.33,9,0.7778,0.0,0.0
06:00,7,9.0165,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,75.3,Sedang,19.81,+/-2.21,94.99,+/-0.61,0.0,+/-0.0,19.81,+/-2.21,29.9,64.1,6.0,0.0,0.0,0.0,2.21,0.61,0.0,2.21,9,0.7778,0.0,0.0
07:00,7,9.0165,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.1,Sedang,20.55,+/-1.95,91.16,+/-3.4,0.0,+/-0.0,20.55,+/-1.95,42.6,51.4,6.0,0.0,0.0,0.0,1.95,3.4,0.0,1.95,9,0.7778,0.0,0.0
08:00,7,9.0165,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.1,Sedang,22.49,+/-1.77,82.77,+/-4.11,0.0,+/-0.0,22.49,+/-1.77,42.6,51.4,6.0,0.0,0.0,0.0,1.77,4.11,0.0,1.77,9,0.7778,0.0,0.0
09:00,9,10.7144,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,83.9,Tinggi,25.42,+/-2.06,71.9,+/-4.42,0.0,+/-0.0,25.77,+/-2.55,54.5,40.5,5.0,0.0,0.0,0.0,2.06,4.42,0.0,2.55,9,1.0,33.33,180.0
