jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,8.9277,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.9,Sedang,20.67,+/-0.67,92.68,+/-3.32,0.0,+/-0.0,20.67,+/-0.67,12.9,35.0,52.1,0.0,0.0,0.0,0.67,3.32,0.0,0.67,9,0.7778,0.0,0.0
01:00,7,8.9277,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,77.8,Sedang,19.93,+/-0.11,93.22,+/-2.05,0.0,+/-0.0,19.93,+/-0.11,12.9,16.7,70.5,0.0,0.0,0.0,0.11,2.05,0.0,0.11,9,0.7778,0.0,0.0
02:00,7,8.9277,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,77.8,Sedang,19.41,+/-0.26,93.57,+/-1.7,0.0,+/-0.0,19.41,+/-0.26,12.9,16.7,70.5,0.0,0.0,0.0,0.26,1.7,0.0,0.26,9,0.7778,0.0,0.0
03:00,7,8.9277,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.4,Sedang,20.01,+/-1.7,93.9,+/-1.39,0.0,+/-0.0,20.01,+/-1.7,12.9,31.4,55.8,0.0,0.0,0.0,1.7,1.39,0.0,1.7,9,0.7778,0.0,0.0
04:00,7,8.9277,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,80.7,Tinggi,19.67,+/-1.89,94.39,+/-1.62,0.0,+/-0.0,19.67,+/-1.89,0.0,14.7,85.3,0.0,0.0,0.0,1.89,1.62,0.0,1.89,9,0.7778,0.0,0.0
05:00,7,8.9277,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,77.5,Sedang,19.55,+/-1.95,94.39,+/-0.49,0.0,+/-0.0,19.55,+/-1.95,12.9,14.7,72.4,0.0,0.0,0.0,1.95,0.49,0.0,1.95,9,0.7778,0.0,0.0
06:00,7,8.9277,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,78.3,Sedang,18.3,+/-0.33,94.07,+/-0.89,0.0,+/-0.0,18.3,+/-0.33,12.9,14.7,72.4,0.0,0.0,0.0,0.33,0.89,0.0,0.33,9,0.7778,0.0,0.0
07:00,9,10.5959,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.3,Tinggi,21.19,+/-2.4,88.72,+/-6.14,0.0,+/-0.0,21.19,+/-2.4,23.4,57.7,19.0,0.0,0.0,0.0,2.4,6.14,0.0,2.4,9,1.0,33.33,180.0
08:00,9,10.8626,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,82.4,Tinggi,22.92,+/-1.79,78.5,+/-6.95,0.0,+/-0.0,22.92,+/-1.79,10.6,46.6,42.8,0.0,0.0,0.0,1.79,6.95,0.0,1.79,9,1.0,20.0,120.0
09:00,9,11.5359,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,86.0,Tinggi,24.22,+/-0.89,70.39,+/-5.49,0.0,+/-0.0,24.22,+/-0.89,10.0,36.8,53.2,0.0,0.0,0.0,0.89,5.49,0.0,0.89,9,1.0,6.67,60.0
10:00,9,11.9608,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,86.5,Tinggi,25.73,+/-0.63,64.47,+/-5.63,0.0,+/-0.0,25.73,+/-0.63,9.6,51.5,38.9,0.0,0.0,0.0,0.63,5.63,0.0,0.63,9,1.0,0.0,0.0
