target_date,source_id,jam,temp_error,rh_error,rain_error,category_score,overall_score
2026-06-13,BMKG,18:00,2.6,13.0,,100.0,86.02
2026-06-13,BMKG,19:00,4.1,19.0,,100.0,78.52
2026-06-13,BMKG,20:00,3.1,13.0,,0.0,53.02
2026-06-13,BMKG,21:00,2.0,5.0,,0.0,59.87
2026-06-13,BMKG,22:00,1.5,0.0,,0.0,63.5
2026-06-13,BMKG,23:00,1.5,1.0,,100.0,94.38
2026-06-13,CMA,00:00,0.2,4.0,0.1,0.0,72.84
2026-06-13,CMA,01:00,0.1,4.0,0.0,60.0,88.52
2026-06-13,CMA,02:00,0.2,3.0,0.0,60.0,88.54
2026-06-13,CMA,03:00,0.3,2.0,0.0,60.0,88.56
2026-06-13,CMA,04:00,0.8,2.0,0.1,0.0,71.76
2026-06-13,CMA,05:00,1.3,3.0,0.0,60.0,85.46
2026-06-13,CMA,06:00,2.1,6.0,0.0,60.0,82.32
2026-06-13,CMA,07:00,1.1,6.0,0.0,60.0,85.12
2026-06-13,CMA,08:00,1.1,5.0,0.0,60.0,85.42
2026-06-13,CMA,09:00,0.8,5.0,0.0,60.0,86.26
2026-06-13,CMA,10:00,1.8,10.0,0.0,60.0,81.96
2026-06-13,CMA,11:00,1.2,3.0,0.0,60.0,85.74
2026-06-13,CMA,12:00,1.1,1.0,0.0,60.0,86.62
2026-06-13,CMA,13:00,1.0,0.0,0.0,100.0,97.2
2026-06-13,CMA,14:00,0.8,3.0,0.0,60.0,86.86
2026-06-13,CMA,15:00,0.9,13.0,0.0,60.0,83.58
2026-06-13,CMA,16:00,1.4,17.0,0.0,60.0,80.98
2026-06-13,CMA,17:00,1.2,14.0,0.0,60.0,82.44
2026-06-13,CMA,18:00,0.6,9.0,0.0,60.0,85.62
2026-06-13,CMA,19:00,2.6,17.0,0.0,60.0,77.62
2026-06-13,CMA,20:00,1.9,13.0,0.2,0.0,64.98
2026-06-13,CMA,21:00,1.0,7.0,0.7,0.0,67.3
2026-06-13,CMA,22:00,0.7,3.0,0.7,0.0,69.34
2026-06-13,CMA,23:00,1.0,5.0,0.0,60.0,85.7
2026-06-13,ECMWF,00:00,0.6,3.0,0.1,0.0,72.02
2026-06-13,ECMWF,01:00,0.6,2.0,0.0,100.0,97.72
2026-06-13,ECMWF,02:00,0.4,0.0,0.1,0.0,73.48
2026-06-13,ECMWF,03:00,0.3,2.0,0.1,0.0,73.16
2026-06-13,ECMWF,04:00,0.2,2.0,0.0,100.0,98.84
2026-06-13,ECMWF,05:00,0.8,6.0,0.0,100.0,95.96
2026-06-13,ECMWF,06:00,1.7,8.0,0.0,60.0,82.84
2026-06-13,ECMWF,07:00,0.7,5.0,0.0,60.0,86.54
2026-06-13,ECMWF,08:00,0.3,1.0,0.0,100.0,98.86
2026-06-13,ECMWF,09:00,0.7,1.0,0.0,100.0,97.74
2026-06-13,ECMWF,10:00,0.1,1.0,0.0,100.0,99.42
2026-06-13,ECMWF,11:00,1.0,7.0,0.0,100.0,95.1
2026-06-13,ECMWF,12:00,1.2,9.0,0.0,100.0,93.94
2026-06-13,ECMWF,13:00,1.2,8.0,0.0,100.0,94.24
2026-06-13,ECMWF,14:00,0.5,6.0,0.1,0.0,71.4
2026-06-13,ECMWF,15:00,0.9,8.0,0.1,0.0,69.68
2026-06-13,ECMWF,16:00,0.7,8.0,0.1,0.0,70.24
2026-06-13,ECMWF,17:00,0.6,6.0,0.0,100.0,96.52
2026-06-13,ECMWF,18:00,0.5,5.0,0.0,100.0,97.1
2026-06-13,ECMWF,19:00,2.9,16.0,0.0,100.0,87.08
2026-06-13,ECMWF,20:00,2.2,12.0,0.2,0.0,64.44
2026-06-13,ECMWF,21:00,1.2,5.0,0.7,0.0,67.34
2026-06-13,ECMWF,22:00,0.8,1.0,0.7,0.0,69.66
2026-06-13,ECMWF,23:00,1.0,4.0,0.5,0.0,69.0
2026-06-13,GFS,00:00,1.8,5.0,0.0,100.0,93.46
2026-06-13,GFS,01:00,1.7,4.0,0.2,0.0,68.24
2026-06-13,GFS,02:00,1.5,1.0,0.6,0.0,68.1
2026-06-13,GFS,03:00,1.0,3.0,0.0,60.0,86.3
2026-06-13,GFS,04:00,0.4,5.0,0.1,0.0,71.98
2026-06-13,GFS,05:00,0.3,7.0,0.0,100.0,97.06
2026-06-13,GFS,06:00,0.5,9.0,0.0,100.0,95.9
2026-06-13,GFS,07:00,0.6,3.0,0.0,100.0,97.42
2026-06-13,GFS,08:00,0.9,1.0,0.0,60.0,87.18
2026-06-13,GFS,09:00,1.1,1.0,0.0,100.0,96.62
2026-06-13,GFS,10:00,0.1,4.0,0.0,100.0,98.52
2026-06-13,GFS,11:00,1.1,4.0,0.0,100.0,95.72
2026-06-13,GFS,12:00,1.5,2.0,0.0,60.0,85.2
2026-06-13,GFS,13:00,0.0,5.0,0.0,100.0,98.5
2026-06-13,GFS,14:00,1.7,15.0,0.0,100.0,90.74
2026-06-13,GFS,15:00,3.4,22.0,0.0,100.0,83.88
2026-06-13,GFS,16:00,3.2,20.0,0.0,100.0,85.04
2026-06-13,GFS,17:00,2.6,14.0,0.0,100.0,88.52
2026-06-13,GFS,18:00,2.2,9.0,0.0,100.0,91.14
2026-06-13,GFS,19:00,4.2,16.0,0.0,100.0,83.44
2026-06-13,GFS,20:00,3.3,10.0,0.2,0.0,61.96
2026-06-13,GFS,21:00,2.4,3.0,0.7,0.0,64.58
2026-06-13,GFS,22:00,2.6,2.0,0.3,100.0,90.92
2026-06-13,GFS,23:00,3.3,7.0,3.8,0.0,48.46
2026-06-13,ICON,00:00,0.6,3.0,0.1,0.0,72.02
2026-06-13,ICON,01:00,0.8,2.0,0.0,100.0,97.16
2026-06-13,ICON,02:00,0.5,0.0,0.0,100.0,98.6
2026-06-13,ICON,03:00,0.5,2.0,0.0,60.0,88.0
2026-06-13,ICON,04:00,0.6,1.0,0.1,0.0,72.62
2026-06-13,ICON,05:00,0.6,2.0,0.0,60.0,87.72
2026-06-13,ICON,06:00,0.1,4.0,0.0,100.0,98.52
2026-06-13,ICON,07:00,0.8,2.0,0.0,100.0,97.16
2026-06-13,ICON,08:00,0.5,1.0,0.0,60.0,88.3
2026-06-13,ICON,09:00,0.1,4.0,0.0,100.0,98.52
2026-06-13,ICON,10:00,1.5,13.0,0.0,100.0,91.9
2026-06-13,ICON,11:00,1.6,10.0,0.0,100.0,92.52
2026-06-13,ICON,12:00,1.7,8.0,0.0,100.0,92.84
2026-06-13,ICON,13:00,1.5,4.0,0.0,100.0,94.6
2026-06-13,ICON,14:00,1.7,3.0,0.0,100.0,94.34
2026-06-13,ICON,15:00,0.1,5.0,0.0,100.0,98.22
2026-06-13,ICON,16:00,0.8,11.0,0.0,100.0,94.46
2026-06-13,ICON,17:00,0.7,7.0,0.0,100.0,95.94
2026-06-13,ICON,18:00,0.3,3.0,0.0,100.0,98.26
2026-06-13,ICON,19:00,2.3,13.0,0.0,100.0,89.66
2026-06-13,ICON,20:00,1.5,8.0,0.2,0.0,67.6
2026-06-13,ICON,21:00,0.8,0.0,0.7,0.0,69.96
2026-06-13,ICON,22:00,0.6,6.0,0.7,0.0,68.72
2026-06-13,ICON,23:00,1.1,5.0,0.0,100.0,95.42
2026-06-13,KMA,00:00,,,,0.0,0.0
2026-06-13,KMA,01:00,,,,100.0,31.25
2026-06-13,KMA,02:00,,,,100.0,31.25
2026-06-13,KMA,03:00,,,,60.0,18.75
2026-06-13,KMA,04:00,,,,0.0,0.0
2026-06-13,KMA,05:00,,,,60.0,18.75
2026-06-13,KMA,06:00,,,,100.0,31.25
2026-06-13,KMA,07:00,,,,100.0,31.25
2026-06-13,KMA,08:00,,,,60.0,18.75
